,ML,loss,Input Num,Input,MAPE train(%),MAPE val(%),MAPE test(%),Leave One
2830,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69369,3.28354,26.91578,9th corei7 - RTX2080 Ti
2831,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.61438,3.0981,16.19317,13th corei7 - RTX4070
2832,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69476,3.19459,15.148,13th corei5 - RTX3060 Ti
2833,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.80559,3.51608,20.67885,13th corei7 - GTX1080
2834,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.86429,3.42132,34.36146,13th corei5 - GTX1650
2835,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.53033,3.18892,24.20803,1th Xeon Gold - RTX4070
2836,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.81305,3.55643,11.75006,13th corei7 - RTX3050
2837,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.50041,3.14031,14.58978,13th corei5 - GTX1080
2838,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.50277,3.27336,25.40588,13th corei5 - RTX4070
2839,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.47651,3.08819,7.83054,13th corei7 - RTX3060 Ti
2840,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.806,3.34296,5.12907,13th corei5 - RTX3050
2841,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.73586,3.39571,20.49775,1th Xeon Gold - GTX1080
2842,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69369,3.28354,26.91578,9th corei7 - RTX2080 Ti
2843,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.61438,3.0981,16.19317,13th corei7 - RTX4070
2844,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.71634,3.2258,16.26446,13th corei5 - RTX3060 Ti
2845,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.79681,3.52646,21.12378,13th corei7 - GTX1080
2846,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.8547,3.48708,33.97266,13th corei5 - GTX1650
2847,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.51842,3.14311,24.33032,1th Xeon Gold - RTX4070
2848,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.79932,3.50049,10.51344,13th corei7 - RTX3050
2849,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.49761,3.14144,16.06808,13th corei5 - GTX1080
2850,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.47889,3.23378,25.42316,13th corei5 - RTX4070
2851,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.47749,3.04923,8.49816,13th corei7 - RTX3060 Ti
2852,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.84513,3.37018,5.02515,13th corei5 - RTX3050
2853,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.7629,3.40349,21.90382,1th Xeon Gold - GTX1080
2854,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69369,3.28354,22.5462,9th corei7 - RTX2080 Ti
2855,lgb,l2(rmse),8,"['Total Frames', 'Params', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.64046,3.13146,16.5941,13th corei7 - RTX4070
2856,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.73644,3.14948,13.53572,13th corei5 - RTX3060 Ti
2857,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.79319,3.41547,20.73943,13th corei7 - GTX1080
2858,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.85819,3.40345,34.52523,13th corei5 - GTX1650
2859,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.52016,3.13212,24.55409,1th Xeon Gold - RTX4070
2860,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.81849,3.5561,11.41587,13th corei7 - RTX3050
2861,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.50169,3.14096,14.05743,13th corei5 - GTX1080
2862,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.51532,3.2126,23.68295,13th corei5 - RTX4070
2863,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.47095,3.01855,8.13106,13th corei7 - RTX3060 Ti
2864,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.83295,3.29362,4.39771,13th corei5 - RTX3050
2865,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.71594,3.40456,20.65879,1th Xeon Gold - GTX1080
2866,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.69369,3.28354,22.5462,9th corei7 - RTX2080 Ti
2867,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)']",2.61461,3.02773,15.38281,13th corei7 - RTX4070
2868,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.71106,3.23647,15.23828,13th corei5 - RTX3060 Ti
2869,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.77612,3.3963,20.15312,13th corei7 - GTX1080
2870,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.84582,3.49688,33.54921,13th corei5 - GTX1650
2871,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.50088,3.12875,24.60099,1th Xeon Gold - RTX4070
2872,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.8144,3.60853,9.2976,13th corei7 - RTX3050
2873,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.5188,3.30049,15.83497,13th corei5 - GTX1080
2874,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.49158,3.21142,25.55032,13th corei5 - RTX4070
2875,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.46477,3.03596,7.85961,13th corei7 - RTX3060 Ti
2876,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.81712,3.42173,4.21748,13th corei5 - RTX3050
2877,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.74008,3.37298,22.60129,1th Xeon Gold - GTX1080
2878,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.66224,3.25215,20.83987,9th corei7 - RTX2080 Ti
2879,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'VRAM(GB)']",2.63989,3.1087,15.02109,13th corei7 - RTX4070
2880,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.81389,3.18944,47.51077,13th corei5 - RTX3060 Ti
2881,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.80253,3.28939,21.22571,13th corei7 - GTX1080
2882,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.85624,3.47476,62.30678,13th corei5 - GTX1650
2883,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.43945,3.0386,26.40032,1th Xeon Gold - RTX4070
2884,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.76768,3.39147,7.23852,13th corei7 - RTX3050
2885,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.54088,3.27438,13.18177,13th corei5 - GTX1080
2886,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.48377,3.22446,41.7988,13th corei5 - RTX4070
2887,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.45875,3.06442,9.67308,13th corei7 - RTX3060 Ti
2888,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.79088,3.52846,4.34183,13th corei5 - RTX3050
2889,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.76923,3.3883,13.61645,1th Xeon Gold - GTX1080
2890,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.73099,3.19049,18.62508,9th corei7 - RTX2080 Ti
2891,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.49839,3.1956,5.91583,13th corei7 - RTX4070
2892,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69813,3.20065,31.45227,13th corei5 - RTX3060 Ti
2893,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.77949,3.44141,19.9231,13th corei7 - GTX1080
2894,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.84918,3.40476,33.49035,13th corei5 - GTX1650
2895,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.51749,3.1288,25.51484,1th Xeon Gold - RTX4070
2896,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.81302,3.56095,10.76929,13th corei7 - RTX3050
2897,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.5017,3.22346,13.96614,13th corei5 - GTX1080
2898,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.48546,3.16952,24.55585,13th corei5 - RTX4070
2899,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.48298,3.16136,13.72005,13th corei7 - RTX3060 Ti
2900,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.7617,3.33908,11.51618,13th corei5 - RTX3050
2901,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.73956,3.34049,20.04176,1th Xeon Gold - GTX1080
2902,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.72404,3.21736,22.32349,9th corei7 - RTX2080 Ti
2903,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'cpu_cache(MB)', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.58098,3.0858,12.86242,13th corei7 - RTX4070
2904,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69476,3.19459,15.13407,13th corei5 - RTX3060 Ti
2905,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.80559,3.51608,20.67885,13th corei7 - GTX1080
2906,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.86429,3.42132,34.40418,13th corei5 - GTX1650
2907,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.53033,3.18892,24.20803,1th Xeon Gold - RTX4070
2908,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.81305,3.55643,11.75006,13th corei7 - RTX3050
2909,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.50041,3.14031,14.58978,13th corei5 - GTX1080
2910,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.50277,3.27336,25.40588,13th corei5 - RTX4070
2911,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.47651,3.08819,7.83054,13th corei7 - RTX3060 Ti
2912,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.806,3.34296,5.1276,13th corei5 - RTX3050
2913,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.73586,3.39571,20.49775,1th Xeon Gold - GTX1080
2914,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69369,3.28354,22.5462,9th corei7 - RTX2080 Ti
2915,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_thread', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.61438,3.0981,16.19317,13th corei7 - RTX4070
2916,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69476,3.19459,15.148,13th corei5 - RTX3060 Ti
2917,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.80559,3.51608,20.67885,13th corei7 - GTX1080
2918,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.86429,3.42132,34.36146,13th corei5 - GTX1650
2919,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.53033,3.18892,24.20803,1th Xeon Gold - RTX4070
2920,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.81305,3.55643,11.75006,13th corei7 - RTX3050
2921,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.50041,3.14031,14.58978,13th corei5 - GTX1080
2922,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.50277,3.27336,25.40588,13th corei5 - RTX4070
2923,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.47651,3.08819,7.83054,13th corei7 - RTX3060 Ti
2924,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.806,3.34296,5.12907,13th corei5 - RTX3050
2925,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.73586,3.39571,20.49775,1th Xeon Gold - GTX1080
2926,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69369,3.28354,22.5462,9th corei7 - RTX2080 Ti
2927,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_boost_clock(GHz)', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.61438,3.0981,16.19317,13th corei7 - RTX4070
2928,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.69476,3.19459,15.148,13th corei5 - RTX3060 Ti
2929,lgb,l2(rmse),9,"['Total Frames', 'Params', 'cpu_core', 'cpu_thread', 'cpu_cache(MB)', 'gpu_architecture', 'gpu_core', 'gpu_boost_clock(GHz)', 'VRAM(GB)']",2.80559,3.51608,20.67885,13th corei7 - GTX1080
