,ML,loss,Parameter Num,Const Parameter,Variable Parameter Num,Variable Parameter,Leave One,MAPE train (%),MAPE val (%),MAPE test (%)
161,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1080,36.49631,39.24891,19.98331
162,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - RTX4070,36.26533,39.47984,94.69369
163,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3060 Ti,30.86587,34.75205,90.03509
164,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3050,35.49489,38.98932,11.65975
165,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'gpu_boost_clock(GHz)']",1th Xeon Gold - GTX1080,35.27965,38.79647,17.93171
166,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'gpu_boost_clock(GHz)']",9th corei7 - RTX2080 Ti,32.09429,36.14345,51.29842
167,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'gpu_boost_clock(GHz)']",13th corei7 - RTX4070,38.40051,42.47612,82.38261
168,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,12.02285,12.37587,103.28415
169,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei7 - GTX1080,19.34575,21.8808,11.54646
170,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei5 - GTX1650,23.96397,26.08952,41.8322
171,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",1th Xeon Gold - RTX4070,22.88645,24.66744,37.09828
172,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei7 - RTX3050,21.16046,23.6387,25.86482
173,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei5 - GTX1080,18.20075,20.6219,20.37424
174,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei5 - RTX4070,19.94002,23.05968,44.71971
175,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,17.99536,21.48215,80.5935
176,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei5 - RTX3050,21.90262,24.88866,21.00129
177,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",1th Xeon Gold - GTX1080,23.09844,26.66964,19.02524
178,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,21.62819,25.14511,29.26197
179,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_core', 'VRAM(GB)']",13th corei7 - RTX4070,23.2309,26.63306,33.25008
180,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei5 - RTX3060 Ti,58.14177,60.03292,107.61748
181,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei7 - GTX1080,61.54005,65.06134,27.48661
182,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei5 - GTX1650,55.99794,57.27417,45.33579
183,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",1th Xeon Gold - RTX4070,59.74246,61.1983,117.9878
184,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei7 - RTX3050,55.02929,57.13308,32.87444
185,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei5 - GTX1080,61.53306,63.22163,22.92008
186,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei5 - RTX4070,47.68066,49.0687,212.58007
187,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei7 - RTX3060 Ti,57.628,57.05079,56.60963
188,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei5 - RTX3050,58.27071,58.05476,16.07717
189,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",1th Xeon Gold - GTX1080,53.51871,54.1059,36.35515
190,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",9th corei7 - RTX2080 Ti,55.80722,55.83218,32.34335
191,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_thread']",13th corei7 - RTX4070,50.72953,52.11491,172.82241
192,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei5 - RTX3060 Ti,56.59926,58.81015,106.3199
193,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei7 - GTX1080,63.28164,66.45242,28.83801
194,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei5 - GTX1650,57.8796,58.97477,44.88645
195,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",1th Xeon Gold - RTX4070,61.52569,63.05048,120.64456
196,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei7 - RTX3050,60.76493,62.26623,31.69189
197,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei5 - GTX1080,61.6504,63.32215,22.9852
198,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei5 - RTX4070,46.48475,48.04211,210.84941
199,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei7 - RTX3060 Ti,57.56202,57.04731,56.75009
200,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei5 - RTX3050,55.64862,55.63852,16.01689
201,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",1th Xeon Gold - GTX1080,53.51871,54.1059,36.35515
202,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",9th corei7 - RTX2080 Ti,55.80722,55.83218,32.34335
203,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'cpu_cache(MB)']",13th corei7 - RTX4070,48.99922,50.5,168.40047
204,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei5 - RTX3060 Ti,10.9806,10.85837,103.41418
205,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei7 - GTX1080,22.08553,22.96782,26.7751
206,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei5 - GTX1650,22.27769,23.41908,47.59055
207,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",1th Xeon Gold - RTX4070,17.6638,19.23726,21.8077
208,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei7 - RTX3050,12.57,14.90075,42.59975
209,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei5 - GTX1080,19.73362,21.83366,47.03034
210,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei5 - RTX4070,21.84098,23.94977,55.49745
211,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei7 - RTX3060 Ti,11.58333,14.0304,87.71195
212,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei5 - RTX3050,11.24168,12.49811,46.41067
213,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",1th Xeon Gold - GTX1080,23.91793,26.26689,22.4475
214,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",9th corei7 - RTX2080 Ti,22.47299,25.0259,116.04931
215,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_architecture']",13th corei7 - RTX4070,24.86779,27.64502,44.34764
216,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei5 - RTX3060 Ti,4.2282,6.25657,19.44897
217,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei7 - GTX1080,2.80019,4.6394,16.99403
218,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei5 - GTX1650,4.92861,5.7804,33.3022
219,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",1th Xeon Gold - RTX4070,4.05815,5.40642,24.0713
220,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei7 - RTX3050,2.92879,4.22571,13.83118
221,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei5 - GTX1080,3.04096,4.36584,14.0962
222,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei5 - RTX4070,4.19552,5.8162,24.88449
223,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei7 - RTX3060 Ti,4.02495,5.49017,10.12327
224,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei5 - RTX3050,3.18639,4.36275,13.88372
225,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",1th Xeon Gold - GTX1080,4.2739,5.68694,16.82268
226,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",9th corei7 - RTX2080 Ti,4.46293,5.77352,27.69707
227,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_core']",13th corei7 - RTX4070,4.19956,5.38754,12.08833
228,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3060 Ti,1.82464,3.05115,208.37833
229,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei7 - GTX1080,29.50937,33.08279,20.67184
230,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1650,1.58824,2.76768,66.26365
231,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",1th Xeon Gold - RTX4070,35.66229,38.06941,29.20793
232,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3050,29.27588,32.91735,13.97698
233,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1080,36.49631,39.24891,19.98331
234,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei5 - RTX4070,36.26533,39.47984,94.69369
235,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3060 Ti,30.86587,34.75205,90.03509
236,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3050,35.49489,38.98932,11.65975
237,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",1th Xeon Gold - GTX1080,35.27965,38.79647,17.93171
238,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",9th corei7 - RTX2080 Ti,32.09429,36.14345,53.48191
239,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'gpu_boost_clock(GHz)']",13th corei7 - RTX4070,38.40051,42.47612,82.38261
240,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3060 Ti,12.02285,12.37587,103.28415
241,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - GTX1080,19.34575,21.8808,11.54646
242,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1650,23.96397,26.08952,41.8322
243,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - RTX4070,22.88645,24.66744,37.09828
244,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3050,21.16046,23.6387,25.86482
245,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - GTX1080,18.20075,20.6219,20.37424
246,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX4070,19.94002,23.05968,44.71971
247,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX3060 Ti,17.99536,21.48215,80.5935
248,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei5 - RTX3050,21.90262,24.88866,21.00129
249,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",1th Xeon Gold - GTX1080,23.09844,26.66964,19.02524
250,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",9th corei7 - RTX2080 Ti,21.62819,25.14511,43.65177
251,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_boost_clock(GHz)', 'VRAM(GB)']",13th corei7 - RTX4070,23.2309,26.63306,33.25008
252,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei5 - RTX3060 Ti,56.59926,58.81015,106.3199
253,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei7 - GTX1080,63.28164,66.45242,28.83801
254,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei5 - GTX1650,56.1426,57.4749,45.36018
255,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",1th Xeon Gold - RTX4070,56.87682,58.8557,116.2683
256,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei7 - RTX3050,60.76493,62.26623,31.69189
257,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei5 - GTX1080,61.6504,63.32215,22.9852
258,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei5 - RTX4070,46.48475,48.04211,210.84941
259,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei7 - RTX3060 Ti,57.56202,57.04731,56.75009
260,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei5 - RTX3050,58.24072,58.01348,16.01011
261,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",1th Xeon Gold - GTX1080,53.75718,54.30951,33.7105
262,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",9th corei7 - RTX2080 Ti,55.80722,55.83218,15.93892
263,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'cpu_cache(MB)']",13th corei7 - RTX4070,48.99922,50.5,168.40047
264,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei5 - RTX3060 Ti,10.86046,10.94205,105.36809
265,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei7 - GTX1080,21.95332,22.86054,26.95973
266,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei5 - GTX1650,23.79075,24.86939,46.61613
267,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",1th Xeon Gold - RTX4070,20.88547,21.86403,23.58697
268,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei7 - RTX3050,16.36545,18.49969,39.52844
269,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei5 - GTX1080,21.67444,23.62903,45.6624
270,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei5 - RTX4070,21.82905,24.04074,55.79312
271,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei7 - RTX3060 Ti,12.52691,14.95231,81.17326
272,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei5 - RTX3050,12.11802,13.15901,45.08192
273,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",1th Xeon Gold - GTX1080,23.91793,26.26689,22.4475
274,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",9th corei7 - RTX2080 Ti,22.47299,25.0259,106.24132
275,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_architecture']",13th corei7 - RTX4070,22.49103,25.49544,37.71994
276,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei5 - RTX3060 Ti,4.11585,6.16905,18.29993
277,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei7 - GTX1080,2.76026,4.67813,17.02896
278,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei5 - GTX1650,5.48195,6.15616,33.36847
279,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",1th Xeon Gold - RTX4070,4.01321,5.40118,24.97853
280,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei7 - RTX3050,2.99506,4.23823,13.79705
281,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei5 - GTX1080,2.94871,4.28711,14.09529
282,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei5 - RTX4070,4.24114,5.82099,27.24676
283,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei7 - RTX3060 Ti,4.05135,5.47185,10.22247
284,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei5 - RTX3050,3.20655,4.45581,13.70951
285,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",1th Xeon Gold - GTX1080,4.17025,5.66413,16.48229
286,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",9th corei7 - RTX2080 Ti,4.46293,5.77352,23.19134
287,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_core']",13th corei7 - RTX4070,4.20518,5.4177,13.91476
288,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3060 Ti,2.50166,3.66701,208.65442
289,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",13th corei7 - GTX1080,29.50937,33.08279,20.67184
290,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1650,1.62973,2.70192,66.21445
291,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",1th Xeon Gold - RTX4070,35.66229,38.06941,29.20793
292,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3050,29.27588,32.91735,13.97698
293,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",13th corei5 - GTX1080,36.49631,39.24891,19.98331
294,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",13th corei5 - RTX4070,36.26533,39.47984,94.69369
295,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",13th corei7 - RTX3060 Ti,30.86803,34.76178,90.07887
296,lgb,l2(rmse),5,"['Total Frames', 'Directory Size (MB)', 'Params']",2,"['cpu_thread', 'gpu_boost_clock(GHz)']",13th corei5 - RTX3050,35.49489,38.98932,11.65975
