Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),cpu_core,cpu_boost_clock(GHz),cpu_thread,cpu_cache(MB),gpu_architecture,gpu_core,gpu_boost_clock(GHz),VRAM(GB)
frame3000_14,3000,360,640,230400,578.4151601791382,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,77.64479231834412,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,81.4179015159607,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_2,3000,360,640,230400,2109.1801109313965,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,79.15539956092834,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,78.10176181793213,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_4,3000,720,1280,921600,4531.257173538208,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,80.86900210380554,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,89.99018669128418,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,79.14253163337708,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,79.00371503829956,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,79.3200421333313,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,80.72587823867798,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,93.78948998451231,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,95.36519980430604,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,90.8909227848053,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_11,3500,360,640,230400,1605.6990385055542,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,93.61306834220886,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,92.75333046913148,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,91.03147983551024,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,94.5261013507843,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,94.83691835403442,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,93.60175275802612,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,97.28473329544067,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,107.33907151222228,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,92.32440853118896,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,91.97128582000732,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,93.84422588348389,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,108.69120192527772,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,104.49777722358704,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,103.26383996009828,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,102.9000849723816,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_4,4000,720,1280,921600,4160.852443695068,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,110.8295783996582,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_5,4000,360,640,230400,1361.965413093567,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,106.06390047073364,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,119.1727283000946,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,115.85568499565125,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4500_2,4500,360,640,230400,1522.766714096069,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,119.4550006389618,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,119.08367347717284,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame500_0,500,360,640,230400,127.94269561767578,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,12.828223466873167,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame500_1,500,720,1280,921600,599.6991939544678,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,13.65019154548645,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame500_2,500,360,640,230400,118.56429481506348,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,13.070669174194336,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - RTX3050,pytorch/ssd300_vgg16,35641826,81,19.999333381652832,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1000_0,1000,360,640,230400,309.0996513366699,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,175.00227808952332,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,176.2490036487579,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,175.71094155311584,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1000_3,1000,360,640,230400,470.62690448760986,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,175.688223361969,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1000_4,1000,338,640,216320,218.37547492980957,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,167.51385831832886,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,175.78258275985718,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_0,1500,360,640,230400,426.1728382110596,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,263.03778290748596,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_1,1500,360,640,230400,537.2491159439087,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,264.0222611427307,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_10,1500,720,1280,921600,1689.7155990600586,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,262.76134490966797,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,262.9605095386505,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_12,1500,360,640,230400,544.9795846939087,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,263.92948818206787,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,265.328156709671,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_2,1500,720,1280,921600,2454.019359588623,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,263.41769790649414,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_3,1500,360,640,230400,537.905837059021,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,264.4165725708008,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_4,1500,360,640,230400,514.2756662368774,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,263.41789650917053,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,264.5438005924225,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_6,1500,360,640,230400,456.89137268066406,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,263.79284477233887,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,264.21632981300354,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_8,1500,720,1280,921600,1709.3236331939695,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,264.03438210487366,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame1500_9,1500,360,640,230400,617.8049640655518,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,264.11078453063965,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.6484158039093,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_1,2000,360,640,230400,841.1509265899658,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,352.34348583221436,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_10,2000,360,640,230400,713.6719493865967,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.3139867782593,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_11,2000,540,960,518400,2144.325114250183,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.3873498439789,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_12,2000,720,1280,921600,1324.1342267990112,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.69765615463257,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.1941752433777,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_14,2000,360,640,230400,752.9554786682129,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.51066398620605,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.3588628768921,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,354.2901213169098,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_3,2000,360,640,230400,498.7122249603271,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,352.0363099575043,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_4,2000,360,640,230400,1002.6228094100952,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.99208402633667,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,352.54925298690796,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,350.771931886673,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.6532025337219,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_8,2000,360,640,230400,532.4802484512329,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,351.98620438575745,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2000_9,2000,720,1280,921600,3432.654037475586,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,350.4824814796448,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_0,2500,720,1280,921600,2091.3344650268555,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,437.27487564086914,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_1,2500,540,960,518400,1783.1333808898926,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.40742349624634,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,439.6518259048462,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,439.9260325431824,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_12,2500,360,640,230400,1079.292576789856,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,439.01598477363586,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_13,2500,360,640,230400,1024.8082933425903,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,439.6347351074219,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.2434980869293,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.2892019748688,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.4425790309906,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_17,2500,360,640,230400,897.2026824951172,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,439.07480788230896,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_18,2500,360,640,230400,589.4090147018433,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.83904123306274,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,439.1159601211548,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_2,2500,720,1280,921600,2681.4116468429565,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.108186006546,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_3,2500,360,640,230400,850.7514562606812,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.29026055336,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_4,2500,720,1280,921600,3399.737826347351,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.3735325336456,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.70578026771545,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_6,2500,360,640,230400,974.457657814026,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.6249334812164,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,438.4726994037628,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_8,2500,720,1280,921600,4043.290994644165,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,437.5602889060974,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame2500_9,2500,360,640,230400,758.8090829849243,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,439.3482599258423,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_0,3000,360,640,230400,905.256414413452,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,527.4578287601471,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_1,3000,720,1280,921600,4863.190195083618,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,524.473958492279,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_10,3000,360,640,230400,742.9257946014404,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.1077680587769,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_11,3000,360,640,230400,969.1931715011596,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.8610496520996,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_12,3000,720,1280,921600,5149.348667144775,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,524.1091561317444,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_13,3000,540,960,518400,2216.5349712371826,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.3005957603455,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_14,3000,360,640,230400,578.4151601791382,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.0692400932312,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.2823958396912,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_2,3000,360,640,230400,2109.1801109313965,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.4839813709259,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.5067751407623,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_4,3000,720,1280,921600,4531.257173538208,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.1343009471893,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_5,3000,540,960,518400,2610.4615926742554,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.7207181453705,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_6,3000,360,640,230400,941.1938095092772,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.4426050186157,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.9933362007141,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,526.0358006954193,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,525.8424830436707,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,612.2801992893219,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_1,3500,720,1280,921600,4805.743712425232,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,611.7033402919769,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,613.5817763805389,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_11,3500,360,640,230400,1605.6990385055542,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,613.2718389034271,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,614.3213412761688,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,613.5331301689148,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,611.702455997467,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,612.5797507762909,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_4,3500,540,960,518400,2238.873207092285,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,613.2027158737183,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_5,3500,720,1280,921600,4769.266528129578,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,611.3498842716217,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_6,3500,360,640,230400,1480.9324951171875,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,614.1879661083221,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,610.8119821548462,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_8,3500,360,640,230400,1310.9215364456177,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,614.5850994586945,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,612.4140968322754,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,698.4659991264343,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,700.4364776611328,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,700.9407858848572,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - RTX3050,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,701.7276780605316,14.0,5.1,20.0,20.0,1.0,2560.0,1.777,8.0
