,Directory Name,Total Frames,Width,Height,Pixels,Directory Size (MB),Server Info,Model Name,Params,Categories,Inference Time (s),transfer_all,transfer_continuous,transfer_roundtrip,matrix_conv,matrix_convloop,matrix_dot,matrix_dotloop,matrix_add,matrix_addloop
1693,frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,99.59495210647584,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1588,frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,92.8519880771637,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1570,frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,102.00270056724548,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1587,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,92.87365579605104,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1742,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,416.66880464553833,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1777,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,578.0141367912292,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1711,frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,243.51897025108337,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1509,frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,60.12413668632507,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1695,frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,103.28253030776978,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1751,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - GTX1080,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,413.3085346221924,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1692,frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,101.4668755531311,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1617,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,34.48579955101013,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1547,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - GTX1080,Ultralytics/yolov8l,43700000,81,97.3813977241516,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1672,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - GTX1080,pytorch/ssd300_vgg16,35641826,81,78.78145480155945,0.22363,0.13802,0.18245,0.56396,2.36742,7.47047,0.97811,0.00994,0.98987
1969,frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,34.77842736244202,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2031,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,93.86292862892152,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1865,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,26.689343452453613,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1801,frame1000_1,1000,360,640,230400,404.8405485153198,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,8.912840366363525,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1920,frame2000_0,2000,360,640,230400,889.6308012008667,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,22.196194887161255,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2069,frame3000_7,3000,360,640,230400,1407.769700050354,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,141.48333048820496,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1986,frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,53.29126811027527,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1842,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,25.142518758773804,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1905,frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,13.182050943374634,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1932,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,25.85207962989807,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1879,frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,35.349414587020874,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1817,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,13.430119752883911,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2063,frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,143.7201554775238,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2032,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,95.77144026756288,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1838,frame2500_10,2500,360,640,230400,649.2635126113892,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,22.239548921585083,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1933,frame2000_7,2000,360,640,230400,521.232232093811,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,22.998207807540897,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1853,frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,23.102157831192017,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2058,frame3000_10,3000,360,640,230400,742.9257946014404,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,141.3015079498291,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1928,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,22.500958919525143,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1828,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,17.72785711288452,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1983,frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,44.52208876609802,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1963,frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,39.59706807136536,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1951,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,28.577420234680176,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2044,frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,119.80318021774292,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2002,frame1000_2,1000,540,960,518400,613.689887046814,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,47.41425013542175,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1831,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,17.665675401687622,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1832,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,20.066784381866455,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1927,frame2000_15,2000,360,640,230400,697.5388469696045,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,22.325600624084473,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1985,frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,45.37691140174866,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2078,frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,167.8640217781067,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2071,frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,143.56487393379211,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1947,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,33.61766839027405,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2076,frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,165.00465321540833,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1977,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,39.90269947052002,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1899,frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,5.355108022689819,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1997,frame500_1,500,720,1280,921600,599.6991939544678,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,6.593946695327759,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2043,frame2500_15,2500,540,960,518400,319.0746965408325,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,118.68804144859314,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1915,frame1500_5,1500,360,640,230400,444.860857963562,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,17.009851932525635,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2065,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,141.16678071022034,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1872,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,35.028645277023315,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1825,frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,18.44392442703247,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1965,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,34.005839824676514,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2087,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,188.2977273464203,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1974,frame3500_10,3500,360,640,230400,1050.0495433807373,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,39.65399765968323,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2089,frame4000_3,4000,360,640,230400,1053.2174882888794,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,188.15385150909424,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1839,frame2500_11,2500,720,1280,921600,2413.662410736084,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,25.04774808883667,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1993,frame4500_1,4500,360,640,230400,968.272162437439,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,50.119718074798584,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1888,frame4000_2,4000,360,640,230400,1417.003812789917,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,35.44891858100891,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1870,frame3000_8,3000,360,640,230400,1004.7202472686768,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,26.8641996383667,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1887,frame4000_1,4000,360,640,230400,1780.361890792847,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,35.36042237281799,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2042,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,119.75140953063963,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2077,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,164.9168245792389,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2011,frame1500_13,1500,360,640,230400,316.7101163864136,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,70.33316850662231,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1809,frame1500_11,1500,720,1280,921600,1637.241135597229,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,14.896428108215332,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1995,frame4500_3,4500,360,640,230400,1688.6479215621948,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,52.46406817436218,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2051,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei5 - RTX4070,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,117.78756093978882,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1992,frame4500_0,4500,540,960,518400,2751.66600894928,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,57.45986032485962,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1917,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,17.444955587387085,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1847,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei5 - RTX4070,Ultralytics/yolov8l,43700000,81,25.18109655380249,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
1972,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei5 - RTX4070,pytorch/ssd300_vgg16,35641826,81,45.365411043167114,0.19787,0.11958,0.15332,0.36207,0.80885,4.44514,0.4952,0.00517,0.51385
2269,frame3000_7,3000,360,640,230400,1407.769700050354,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,46.35910248756409,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2331,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,145.552312374115,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2165,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,57.62889909744263,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2101,frame1000_1,1000,360,640,230400,404.8405485153198,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,18.96590566635132,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2220,frame2000_0,2000,360,640,230400,889.6308012008667,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,29.705276012420654,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2369,frame3000_7,3000,360,640,230400,1407.769700050354,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,219.9088442325592,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2286,frame4000_0,4000,720,1280,921600,5543.311743736267,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,64.09172177314758,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2142,frame2500_14,2500,720,1280,921600,4094.88050365448,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,55.43789076805115,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2205,frame1000_5,1000,720,1280,921600,1131.3090629577637,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,15.990199327468872,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2232,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,32.68738079071045,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2179,frame3500_3,3500,720,1280,921600,5747.368581771851,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,45.572800159454346,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2117,frame1500_7,1500,360,640,230400,449.89038467407227,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,29.216073989868164,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2363,frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,221.84777450561523,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2332,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,148.0826644897461,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2138,frame2500_10,2500,360,640,230400,649.2635126113892,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,43.73628282546997,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2233,frame2000_7,2000,360,640,230400,521.232232093811,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.681020975112915,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2153,frame2500_7,2500,540,960,518400,2782.7661180496216,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,58.85322451591492,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2358,frame3000_10,3000,360,640,230400,742.9257946014404,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,219.55614185333252,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2228,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,30.09759259223938,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2128,frame2000_2,2000,360,640,230400,689.4442510604858,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,32.29213333129883,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2283,frame3500_7,3500,540,960,518400,3085.3826293945312,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,54.15428137779236,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2263,frame3000_15,3000,720,1280,921600,2424.1572275161743,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,47.8077540397644,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2251,frame2500_5,2500,360,640,230400,898.2702703475952,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,38.22062969207764,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2344,frame2500_16,2500,720,1280,921600,3324.8714685440063,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,185.08205032348633,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2302,frame1000_2,1000,540,960,518400,613.689887046814,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,73.45732545852661,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2131,frame2000_5,2000,360,640,230400,520.5027675628662,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,33.5746123790741,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2132,frame2000_6,2000,720,1280,921600,4030.43500995636,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,45.995375633239746,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2227,frame2000_15,2000,360,640,230400,697.5388469696045,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,29.933391094207764,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2285,frame3500_9,3500,720,1280,921600,5539.414231300354,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,57.13253426551819,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2378,frame3500_2,3500,720,1280,921600,5789.719665527344,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,258.99818420410156,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2371,frame3000_9,3000,720,1280,921600,2228.889018058777,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,222.1870064735413,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2247,frame2500_19,2500,720,1280,921600,2667.2008714675903,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,40.54400706291199,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2376,frame3500_12,3500,360,640,230400,1133.2797393798828,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,256.60316824913025,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2277,frame3500_13,3500,360,640,230400,837.8115587234497,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,52.97798132896423,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2199,frame500_3,500,2160,3840,8294400,2999.1242027282715,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,7.392633438110352,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2297,frame500_1,500,720,1280,921600,599.6991939544678,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,8.04785418510437,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2343,frame2500_15,2500,540,960,518400,319.0746965408325,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,183.69439029693604,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2215,frame1500_5,1500,360,640,230400,444.860857963562,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,22.754206657409668,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2365,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei7 - RTX3060 Ti,pytorch/fasterrcnn_resnet50_fpn_v2,43712278,81,219.30423021316528,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2172,frame3500_0,3500,720,1280,921600,5775.872780799866,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,45.228426456451416,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2125,frame2000_13,2000,540,960,518400,1358.6872491836548,13th corei7 - RTX3060 Ti,Ultralytics/yolov8l,43700000,81,36.87676405906677,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
2265,frame3000_3,3000,360,640,230400,1039.3170471191406,13th corei7 - RTX3060 Ti,pytorch/ssd300_vgg16,35641826,81,45.57422065734863,0.18361,0.11256,0.14381,0.62175,1.36526,7.77804,0.83017,0.00578,0.5733
